id,createdat,reportsuiteid,reportsuitename,data,hour,iddepartament,channel,visits,uniquevisitors,pageviews,orders,ordersserialized,revenue,bouncerate,exits,productviewserialized,cartaddserialized,checkoutserialized,checkoutaddresslist,checkoutpayment,checkoutconfirmation,bounces,entries
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,10,1639,Canal - SEM Search (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,10,1639,Canal - Social DPA (WA),1,1,1,0,0,0,0,0,0,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - SEM PLA (WA),196,195,404,1,47,2,2,0,186,11,1,5,179,47,86,181
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - SEO (WA),63,63,181,1,479,2,2,0,51,3,1,2,54,77,7,9
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Comparador de Preço (WA),47,47,121,1,206,1,1,0,43,3,1,2,42,46,19,41
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,::unspecified::,37,37,109,0,0,0,0,0,31,1,0,1,25,70,7,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Social DPA (WA),24,24,56,0,0,0,0,0,20,2,0,1,23,50,10,20
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - SEM Branding (WA),23,23,97,1,266,2,2,0,17,4,1,3,11,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Retargeting (WA),21,21,36,0,0,0,0,0,20,0,0,0,19,70,14,20
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Email Marketing (WA),6,6,12,0,0,0,0,0,4,1,0,1,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Social Patrocinado (WA),2,2,9,0,0,1,1,0,2,1,0,1,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - SEM Search (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,827,Canal - Afiliados (WA),2,2,2,0,0,0,0,0,1,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - SEM PLA (WA),52,52,70,0,0,1,1,0,47,0,0,0,45,65,31,47
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,::unspecified::,43,43,100,1,69,1,1,0,32,5,1,0,30,60,6,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - SEO (WA),43,43,96,0,0,1,0,0,38,5,0,1,36,75,9,12
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Social DPA (WA),22,22,31,0,0,0,0,0,19,0,0,0,15,42,8,19
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Display Top Mid(WA),12,12,13,0,0,0,0,0,12,0,0,0,11,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - SEM Branding (WA),11,11,23,0,0,0,0,0,8,0,0,0,4,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Retargeting (WA),10,10,12,0,0,0,0,0,9,0,0,0,10,88,8,9
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Social Patrocinado (WA),4,4,5,0,0,0,0,0,2,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Email Marketing (WA),3,3,9,0,0,0,0,0,2,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Comparador de Preço (WA),3,3,3,0,0,0,0,0,2,1,0,0,2,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Afiliados (WA),1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - SEM Search (WA),1,1,2,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,3359,Canal - Social Organico (WA),1,1,1,0,0,0,0,0,0,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - SEM PLA (WA),46,46,70,0,0,0,0,0,43,1,0,0,44,67,29,43
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - SEO (WA),29,29,56,0,0,0,0,0,26,2,0,0,22,55,5,9
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,::unspecified::,19,19,37,0,0,0,0,0,16,0,0,0,18,70,7,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - SEM Branding (WA),10,10,21,0,0,0,0,0,8,1,0,0,7,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - SEM Search (WA),8,8,22,1,119,1,1,0,8,1,1,1,6,75,3,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - Comparador de Preço (WA),7,7,11,0,0,0,0,0,7,0,0,0,7,50,3,6
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - Social DPA (WA),5,5,9,0,0,0,0,0,5,0,0,0,5,40,2,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - Retargeting (WA),5,5,5,0,0,0,0,0,5,0,0,0,5,100,5,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2547,Canal - Social Patrocinado (WA),1,1,3,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - SEO (WA),26,26,50,0,0,0,0,0,26,2,0,0,22,71,5,7
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - SEM PLA (WA),20,20,40,0,0,0,0,0,20,1,0,1,19,75,15,20
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,::unspecified::,9,9,24,0,0,0,0,0,7,0,0,0,7,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - SEM Branding (WA),5,5,16,0,0,0,0,0,4,1,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - Retargeting (WA),3,3,11,0,0,0,0,0,2,0,0,0,1,0,0,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - Social DPA (WA),3,3,7,0,0,0,0,0,2,0,0,0,2,0,0,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - Comparador de Preço (WA),3,3,5,0,0,0,0,0,3,0,0,0,3,33,1,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - SEM Search (WA),3,3,5,0,0,0,0,0,2,0,0,0,2,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2471,Canal - Social Patrocinado (WA),2,2,2,0,0,0,0,0,2,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - SEM PLA (WA),41,40,69,0,0,1,0,0,41,3,0,2,36,52,21,40
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - SEO (WA),8,8,13,0,0,0,0,0,8,0,0,0,5,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,::unspecified::,6,6,20,0,0,0,0,0,5,0,0,0,5,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - SEM Branding (WA),4,4,11,0,0,0,0,0,2,0,0,0,3,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - Email Marketing (WA),3,3,22,1,57,0,0,0,3,1,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - Social DPA (WA),2,2,3,0,0,0,0,0,2,0,0,0,1,0,0,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - Afiliados (WA),1,1,5,0,0,0,0,0,0,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2285,Canal - Comparador de Preço (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - SEO (WA),18,18,44,0,0,1,0,0,17,1,0,1,15,66,8,12
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - SEM PLA (WA),6,6,17,0,0,1,1,0,5,1,0,1,5,20,1,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,::unspecified::,5,5,6,0,0,0,0,0,5,0,0,0,5,80,4,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - Comparador de Preço (WA),3,3,3,0,0,0,0,0,3,0,0,0,3,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - SEM Branding (WA),2,2,13,0,0,1,1,0,1,0,0,1,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - SEM Search (WA),2,2,4,0,0,0,0,0,2,0,0,0,2,0,0,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - Retargeting (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - Afiliados (WA),1,1,3,0,0,0,0,0,1,1,0,1,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,484,Canal - Social DPA (WA),1,1,1,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,::unspecified::,10,10,33,1,110,1,0,0,1,0,1,0,2,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - SEO (WA),9,9,21,0,0,0,0,0,4,0,0,2,3,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - Social DPA (WA),8,8,11,0,0,1,0,0,4,0,0,1,4,75,3,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - SEM Branding (WA),4,4,24,0,0,1,1,0,0,1,0,1,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - Email Marketing (WA),4,4,16,0,0,0,1,0,0,1,0,2,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - Retargeting (WA),3,3,19,0,0,1,1,0,1,0,0,1,2,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - SEM PLA (WA),2,2,9,0,0,0,0,0,0,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - Display Top Mid(WA),1,1,6,0,0,0,0,0,0,1,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2673,Canal - Social Patrocinado (WA),1,1,1,0,0,0,0,0,0,0,0,1,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - SEM PLA (WA),9,9,26,0,0,0,0,0,8,1,0,1,7,37,3,8
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - SEO (WA),3,3,5,0,0,0,0,0,3,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,::unspecified::,3,3,5,0,0,0,0,0,1,0,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - SEM Branding (WA),2,2,4,0,0,0,0,0,1,0,0,0,0,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - Email Marketing (WA),2,2,1,0,0,0,0,0,1,1,0,0,2,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - Retargeting (WA),1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,318,Canal - Social DPA (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2042,Canal - SEM PLA (WA),5,5,7,0,0,0,0,0,5,0,0,0,5,50,2,4
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2042,Canal - SEM Search (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,11,2339,Canal - SEM PLA (WA),2,2,4,0,0,0,0,0,2,0,0,0,2,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,::unspecified::,9365,9271,23496,2,0,10,6,0,13,71,0,0,5755,27,2362,8744
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - SEO (WA),8473,8435,24902,2,0,1,2,0,5,63,0,0,5373,16,1033,6102
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - SEM Branding (WA),5827,5794,21561,4,39,7,4,1,8,46,2,1,3431,16,816,4998
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - SEM Search (WA),1868,1859,5552,0,0,0,0,0,0,6,0,0,1316,32,540,1643
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Social Patrocinado (WA),1804,1804,3029,0,0,0,0,0,2,4,0,0,1595,71,1254,1755
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - SEM PLA (WA),1233,1228,3105,0,0,5,8,0,57,126,0,0,487,44,112,253
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Email Marketing (WA),1212,1202,2683,0,0,0,0,0,0,8,0,0,904,47,519,1087
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Display Top Mid(WA),629,627,834,0,0,0,0,0,0,0,0,0,596,81,504,622
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Social DPA (WA),256,256,597,0,0,1,0,0,2,30,0,0,133,36,9,25
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Comparador de Preço (WA),223,222,613,1,0,2,2,0,5,37,0,1,107,45,20,44
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Afiliados (WA),191,191,564,0,0,0,0,0,0,7,0,0,117,36,50,138
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Retargeting (WA),169,169,343,0,0,0,1,0,2,13,0,0,97,58,37,63
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Não Identificado,104,104,180,0,0,0,0,0,0,0,0,0,94,76,77,101
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Social Organico (WA),49,49,146,0,0,0,0,0,0,2,0,0,34,36,15,41
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Email Marketing  Parceiros (WA),20,20,65,0,0,0,0,0,0,0,0,0,12,15,3,19
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Direto (WA),11,11,41,0,0,0,0,0,0,0,0,0,7,0,0,8
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Display- PERF (WA),11,11,16,0,0,0,0,0,0,0,0,0,11,63,7,11
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Outros (WA),7,7,33,0,0,0,0,0,0,1,0,0,5,20,1,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - Display Top Mid (WA),3,3,4,0,0,0,0,0,0,0,0,0,3,66,2,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,::unspecified::,Canal - B2B (WA),2,2,2,0,0,0,0,0,0,0,0,0,1,50,1,2
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - SEM PLA (WA),719,715,1654,3,1674,8,8,0,663,38,3,21,598,48,313,647
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - SEO (WA),525,523,1792,8,8167,9,10,0,439,40,8,21,331,59,58,98
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,::unspecified::,490,490,1595,15,17041,25,19,0,395,55,14,27,288,51,74,143
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - SEM Branding (WA),457,456,1699,7,6205,15,14,0,364,50,7,24,224,60,15,25
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Social DPA (WA),292,292,664,0,0,3,2,0,258,16,0,8,244,46,118,255
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - SEM Search (WA),159,159,468,3,1757,4,3,0,135,10,3,4,88,57,23,40
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Comparador de Preço (WA),146,146,324,2,1818,3,3,0,129,16,2,6,130,47,60,126
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Retargeting (WA),146,145,292,0,0,0,0,0,129,3,0,2,132,63,82,129
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Email Marketing (WA),64,64,169,0,0,3,3,0,54,9,0,4,52,56,17,30
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Social Patrocinado (WA),27,27,76,0,0,0,0,0,21,2,0,0,13,0,0,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Afiliados (WA),19,19,38,1,659,1,1,0,14,3,1,2,11,57,4,7
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Display Top Mid(WA),6,6,15,0,0,0,0,0,5,0,0,0,3,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Não Identificado,5,5,7,0,0,0,0,0,5,0,0,0,4,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Social Organico (WA),4,4,16,0,0,0,0,0,4,0,0,1,3,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,13,Canal - Email Marketing  Parceiros (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - SEM PLA (WA),806,801,1796,1,479,4,4,0,735,29,1,12,718,52,385,730
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,::unspecified::,255,253,745,3,2149,6,5,0,213,22,3,8,159,53,52,97
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - SEO (WA),188,187,622,1,1299,8,4,0,150,12,1,11,137,59,25,42
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - SEM Branding (WA),155,154,621,3,5029,2,2,0,117,14,3,8,77,80,8,10
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Comparador de Preço (WA),108,107,314,1,1949,3,3,0,96,9,1,5,94,55,53,96
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Social DPA (WA),90,90,201,0,0,0,0,0,83,3,0,0,79,55,45,81
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Retargeting (WA),55,55,118,1,12,1,1,0,47,2,1,2,44,53,25,47
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - SEM Search (WA),54,53,147,0,0,0,0,0,50,1,0,1,33,42,6,14
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Afiliados (WA),40,40,105,0,0,0,0,0,37,2,0,1,32,42,15,35
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Email Marketing (WA),24,24,56,0,0,0,0,0,21,1,0,0,14,80,4,5
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Social Patrocinado (WA),8,8,18,0,0,0,0,0,6,0,0,0,5,100,1,1
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Direto (WA),3,3,10,0,0,0,0,0,3,0,0,0,3,33,1,3
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Display Top Mid(WA),3,3,5,0,0,0,0,0,2,0,0,0,3,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,56,Canal - Email Marketing  Parceiros (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - SEM PLA (WA),284,284,552,4,328,7,5,0,273,13,4,8,253,55,148,266
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,Canal - SEO (WA),137,135,503,4,487,7,6,0,113,17,4,8,104,53,14,26
1246781894,2018-09-13 18:08:29.0,np-casasbahia-mobile,CM - Casas Bahia Mobile,2018-09-13,12,102,::unspecified::,92,92,318,2,161,2,2,0,73,19,2,7,56,50,14,28
